"Precip_day","dayDate","vehicule_1_cadmin","vehicle_2_cadmin","usager_1_grav","Long","Lat","DayOfWeek","Day","Month","Year","Hour","FourHours","adresse","carr","year_quarter","MonthYear","TempMin","TempMax","Precip","DureeEnsol","Temp_max","Temp_min","Freq"
0,2013-02-15,"Voiture","Aucun","Aucun Blessé",2.305777,48.866728,"Jeudi",14,"Février",2013,12,"12H-16H","08, AVENUE MONTAIGNE",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,6.7,7114
0,2013-02-15,"Vélo","Aucun","Blessé Léger",2.265936,48.858958,"Jeudi",14,"Février",2013,18,"16H-20H","23, BOULEVARD SUCHET",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,6.7,7114
0,2013-02-15,"Deux Roues 50-125","Aucun","Aucun Blessé",2.373229,48.85192,"Vendredi",15,"Février",2013,0,"00H-04H","58, RUE DU FAUBOURG SAIN",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,6.7,7114
0,2013-02-15,"Deux Roues 50-125","Voiture","Aucun Blessé",2.306889,48.879596,"Jeudi",14,"Février",2013,14,"12H-16H","BOULEVARD DE COURCELLES","1_75108_2736","2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,6.7,7114
0,2013-02-15,"Deux Roues > 125","Voiture","Blessé Léger",2.259982,48.840163,"Jeudi",14,"Février",2013,19,"16H-20H","BOULEVARD MURAT","1_75116_228","2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,6.7,7114
0,2013-08-28,"Voiture","Aucun","Aucun Blessé",2.392567,48.853394,"Mardi",27,"Août",2013,16,"16H-20H","63, AVENUE PHILIPPE AUGU","1_75111_10854","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.9,16.4,7114
0,2013-08-28,"Poids Lourd","Deux Roues 50-125","Blessé Léger",2.326175,48.85373,"Mardi",27,"Août",2013,17,"16H-20H","BOULEVARD RASPAIL","1_75107_4495","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.9,16.4,7114
0,2013-08-28,"Vélo","Aucun","Blessé Léger",2.235455,48.864141,"Mardi",27,"Août",2013,18,"16H-20H","ROUTE DES TRIBUNES",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.9,16.4,7114
0,2013-08-28,"Voiture","Voiture","Aucun Blessé",2.379593,48.835904,"Mardi",27,"Août",2013,17,"16H-20H","104, QUAI DE BERCY",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.9,16.4,7114
0,2013-08-28,"Deux Roues 50-125","Aucun","Blessé Léger",2.355068,48.877479,"Mercredi",28,"Août",2013,5,"04H-08H","96, BOULEVARD DE MAGENTA",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.9,16.4,7114
0,2013-08-28,"Voiture","Aucun","Aucun Blessé",2.405381,48.843627,"Mardi",27,"Août",2013,14,"12H-16H","AVENUE DU DOCTEUR ARNOLD",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.9,16.4,7114
0,2013-08-28,"Vélo","Aucun","Aucun Blessé",2.362372,48.86713,"Mardi",27,"Août",2013,19,"16H-20H","205, RUE DU TEMPLE","1_75103_8400","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.9,16.4,7114
0,2013-08-28,"Vélo","Vélo","Blessé Léger",2.335725,48.863811,"Mardi",27,"Août",2013,14,"12H-16H","RUE SAINT HONORE","1_75101_5777","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.9,16.4,7114
0,2013-12-17,"Voiture","Deux Roues > 125","Aucun Blessé",2.320241,48.848471,"Lundi",16,"Decembre",2013,12,"12H-16H","RUE DE SEVRES","1_75107_4619","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,5.6,7114
0,2013-12-17,"Vélo","Voiture","Blessé Léger",2.359835,48.826856,"Lundi",16,"Decembre",2013,12,"12H-16H","RUE DE TOLBIAC","1_75113_8416","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,5.6,7114
0,2013-12-17,"Voiture","Deux Roues > 125","Aucun Blessé",2.332851,48.854629,"Lundi",16,"Decembre",2013,17,"16H-20H","20, AVENUE BENOIT FRACHO",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,5.6,7114
0,2013-12-17,"Voiture","Deux Roues > 125","Aucun Blessé",2.358635,48.900225,"Mardi",17,"Decembre",2013,7,"04H-08H","PORTE DE LA CHAPELLE",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,5.6,7114
0,2013-12-17,"Deux Roues 50-125","Aucun","Blessé Hospitalisé",2.289241,48.85473,"Lundi",16,"Decembre",2013,16,"16H-20H","103, QUAI BRANLY","1_75115_1682","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11.1,5.6,7114
0,2012-06-23,"Deux Roues 50-125","Voiture","Blessé Léger",2.398153,48.882992,"Vendredi",22,"Juin",2012,23,"20H-00H","43, BOULEVARD SERURIER",NA,"2012 Q2","Juin 2012",13.6,21.8,99.5,145.9,21.8,14.1,7114
0,2013-09-04,"Deux Roues 50-125","Aucun","Blessé Léger",2.353691,48.865021,"Mercredi",4,"Septembre",2013,11,"08H-12H","45, RUE DE TURBIGO","1_75103_7445","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,31.7,18.2,7114
0,2013-06-24,"Voiture","Voiture","Aucun Blessé",2.335775,48.866052,"Dimanche",23,"Juin",2013,12,"12H-16H","RUE THERESE","1_75101_5492","2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Voiture","Deux Roues > 125","Aucun Blessé",2.300501,48.881353,"Lundi",24,"Juin",2013,9,"08H-12H","07, AVENUE DE WAGRAM","1_75117_2148","2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Voiture","Aucun","Décès",2.373294,48.854993,"Dimanche",23,"Juin",2013,12,"12H-16H","54, RUE DE LA ROQUETTE",NA,"2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Deux Roues 50-125","Aucun","Blessé Léger",2.352475,48.869972,"Dimanche",23,"Juin",2013,15,"12H-16H","2, BOULEVARD DE BONNE NO","1_75110_7369","2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Voiture","Deux Roues 50-125","Blessé Léger",2.356382,48.878184,"Lundi",24,"Juin",2013,10,"08H-12H","145, RUE DU FAUBOURG SAI",NA,"2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Vélo","Aucun","Blessé Hospitalisé",2.343434,48.84944,"Dimanche",23,"Juin",2013,19,"16H-20H","7, RUE DE LA SORBONNE",NA,"2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Deux Roues 50-125","Aucun","Blessé Léger",2.348821,48.82563,"Dimanche",23,"Juin",2013,12,"12H-16H","205, RUE DE TOLBIAC","1_75113_6857","2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Vélo","Vélo","Blessé Léger",2.322859,48.877823,"Lundi",24,"Juin",2013,11,"08H-12H","RUE DE ROME","1_75108_4008","2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Voiture","Aucun","Aucun Blessé",2.283464,48.86555,"Dimanche",23,"Juin",2013,13,"12H-16H","1, PLACE DE MEXICO","1_75116_1345","2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Deux Roues > 125","Voiture","Blessé Léger",2.305324,48.827508,"Lundi",24,"Juin",2013,9,"08H-12H","PORTE DE VANVES",NA,"2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Voiture","Aucun","Blessé Léger",2.338244,48.856967,"Dimanche",23,"Juin",2013,16,"16H-20H","13, QUAI DE CONTI","1_75106_5711","2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-06-24,"Voiture","Aucun","Aucun Blessé",2.348324,48.848687,"Dimanche",23,"Juin",2013,19,"16H-20H","RUE DES ECOLES","1_75105_6409","2013 Q2","Juin 2013",13.1,21.9,64,188.8,17.7,13.1,7114
0,2013-02-16,"Voiture","Deux Roues > 125","Blessé Léger",2.283835,48.878577,"Samedi",16,"Février",2013,2,"00H-04H","2, PLACE DE LA PORTE MAI",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,10.3,4.8,7114
0,2013-02-17,"Deux Roues > 125","Aucun","Blessé Hospitalisé",2.336296,48.853215,"Dimanche",17,"Février",2013,0,"00H-04H","156, BOULEVARD SAINT GER","1_75106_5431","2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Deux Roues 50-125","Aucun","Blessé Léger",2.379593,48.835904,"Samedi",16,"Février",2013,21,"20H-00H","QUAI DE BERCY","1_75112_9985","2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Deux Roues 50-125","Voiture","Blessé Léger",2.381499,48.858016,"Samedi",16,"Février",2013,18,"16H-20H","115, RUE DE LA ROQUETTE","1_75111_9938","2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Voiture","Voiture","Blessé Léger",2.387449,48.825743,"Samedi",16,"Février",2013,14,"12H-16H","QUAI D IVRY",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Deux Roues 50-125","Aucun","Blessé Léger",2.342026,48.844176,"Samedi",16,"Février",2013,14,"12H-16H","221, RUE SAINT JACQUES",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Deux Roues 50-125","Voiture","Blessé Hospitalisé",2.278096,48.835737,"Samedi",16,"Février",2013,20,"20H-00H","PORTE DE SEVRES",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Deux Roues 50-125","Voiture","Aucun Blessé",2.329468,48.858155,"Samedi",16,"Février",2013,20,"20H-00H","42, RUE DE BEAUNE","1_75107_4846","2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Vélo","Voiture","Blessé Léger",2.350088,48.849984,"Dimanche",17,"Février",2013,2,"00H-04H","33, BOULEVARD SAINT GERM","1_75105_6223","2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Voiture","Aucun","Aucun Blessé",2.376438,48.864888,"Dimanche",17,"Février",2013,2,"00H-04H","AVENUE DE LA REPUBLIQUE","1_75111_9139","2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Deux Roues 50-125","Voiture","Blessé Hospitalisé",2.287195,48.882203,"Samedi",16,"Février",2013,13,"12H-16H","BOULEVARD GOUVION SAINT","1_75117_1436","2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Voiture","Aucun","Aucun Blessé",2.333727,48.883521,"Dimanche",17,"Février",2013,5,"04H-08H","BOULEVARD DE CLICHY","1_75118_5273","2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Voiture","Voiture","Blessé Léger",2.406296,48.877273,"Dimanche",17,"Février",2013,1,"00H-04H","BOULEVARD PERIPHERIQUE I",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-02-17,"Voiture","Aucun","Blessé Léger",2.409411,48.846803,"Dimanche",17,"Février",2013,0,"00H-04H","110, COURS DE VINCENNES",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,7.1,2,7114
0,2013-08-30,"Vélo","Vélo","Aucun Blessé",2.378072,48.876597,"Vendredi",30,"Août",2013,7,"04H-08H","AVENUE SIMON BOLIVAR","1_75119_9970","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,24.7,15.9,7114
0,2013-08-30,"Vélo","Aucun","Aucun Blessé",2.365581,48.871606,"Jeudi",29,"Août",2013,13,"12H-16H","74, QUAI DE JEMMAPES",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,24.7,15.9,7114
0,2013-08-30,"Deux Roues > 125","Voiture","Blessé Léger",2.396047,48.856823,"Vendredi",30,"Août",2013,11,"08H-12H","21, RUE DE BAGNOLET","1_75120_11080","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,24.7,15.9,7114
0,2013-08-30,"Deux Roues > 125","Vélo","Aucun Blessé",2.350702,48.830227,"Jeudi",29,"Août",2013,19,"16H-20H","40, BOULEVARD AUGUSTE BL",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,24.7,15.9,7114
0,2013-08-30,"Vélo","Vélo","Blessé Léger",2.346468,48.864569,"Vendredi",30,"Août",2013,1,"00H-04H","RUE ETIENNE MARCEL","1_75102_6784","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,24.7,15.9,7114
0,2013-08-30,"Deux Roues 50-125","Aucun","Aucun Blessé",2.361233,48.866741,"Vendredi",30,"Août",2013,11,"08H-12H","87, RUE DE TURBIGO",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,24.7,15.9,7114
0,2013-08-31,"Voiture","Voiture","Aucun Blessé",2.396417,48.885303,"Vendredi",30,"Août",2013,16,"16H-20H","BOULEVARD D INDOCHINE","1_75119_11119","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.7,17.7,7114
0,2013-08-31,"Voiture","Voiture","Aucun Blessé",2.292439,48.830021,"Samedi",31,"Août",2013,11,"08H-12H","PORTE DE LA PLAINE",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,23.7,17.7,7114
0,2013-02-18,"Poids Lourd","Vélo","Blessé Léger",2.342553,48.846943,"Lundi",18,"Février",2013,8,"08H-12H","23, RUE SOUFFLOT","1_75105_5946","2013 Q1","Février 2013",1.3,6,37.4,64.6,8.3,2.6,7114
0,2013-02-18,"Voiture","Poids Lourd","Blessé Léger",2.393909,48.874774,"Dimanche",17,"Février",2013,13,"12H-16H","ANGL A3, AVENUE CARTELLI","1_75120_12159","2013 Q1","Février 2013",1.3,6,37.4,64.6,8.3,2.6,7114
0,2013-02-18,"Deux Roues > 125","Aucun","Blessé Léger",2.390477,48.849054,"Dimanche",17,"Février",2013,21,"20H-00H","248, RUE DU FAUBOURG SAI","1_75112_10790","2013 Q1","Février 2013",1.3,6,37.4,64.6,8.3,2.6,7114
0,2013-02-18,"Vélo","Voiture","Blessé Léger",2.379538,48.846366,"Dimanche",17,"Février",2013,13,"12H-16H","52, BOULEVARD DIDEROT","1_75112_9793","2013 Q1","Février 2013",1.3,6,37.4,64.6,8.3,2.6,7114
0,2013-02-18,"Deux Roues 50-125","Deux Roues > 125","Aucun Blessé",2.333634,48.860095,"Dimanche",17,"Février",2013,17,"16H-20H","10, QUAI FRANCOIS MITTER",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,8.3,2.6,7114
0,2013-02-19,"Deux Roues 50-125","Voiture","Blessé Léger",2.363473,48.870131,"Mardi",19,"Février",2013,9,"08H-12H","13, RUE YVES TOUDIC","1_75110_8432","2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,3.2,7114
0,2013-02-19,"Voiture","Deux Roues 50-125","Aucun Blessé",2.285595,48.867971,"Lundi",18,"Février",2013,22,"20H-00H","AVENUE RAYMOND POINCARE","1_75116_1401","2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,3.2,7114
0,2013-02-19,"Vélo","Deux Roues 50-125","Aucun Blessé",2.350916,48.83767,"Lundi",18,"Février",2013,12,"12H-16H","12BIS, AVENUE DES GOBELI",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,3.2,7114
0,2013-02-19,"Poids Lourd","Deux Roues 50-125","Aucun Blessé",2.338723,48.866553,"Lundi",18,"Février",2013,12,"12H-16H","3, RUE VIVIENNE",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,3.2,7114
0,2013-02-19,"Voiture","Aucun","Blessé Léger",2.299883,48.843675,"Lundi",18,"Février",2013,12,"12H-16H","RUE DE L AMIRAL ROUSSIN","1_75115_2457","2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,3.2,7114
0,2013-02-19,"Deux Roues > 125","Voiture","Blessé Léger",2.295581,48.873377,"Lundi",18,"Février",2013,23,"20H-00H","PLACE CHARLES DE GAULLE","1_75116_2004","2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,3.2,7114
0,2013-02-19,"Voiture","Aucun","Aucun Blessé",2.351994,48.891963,"Mardi",19,"Février",2013,8,"08H-12H","RUE DES POISSONNIERS","1_75118_7352","2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,3.2,7114
0,2013-02-19,"Voiture","Aucun","Aucun Blessé",2.302006,48.835519,"Mardi",19,"Février",2013,10,"08H-12H","252, RUE DE LA CONVENTIO","1_75115_2704","2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,3.2,7114
0,2013-02-19,"Voiture","Aucun","Aucun Blessé",2.345487,48.850448,"Mardi",19,"Février",2013,10,"08H-12H","55, RUE SAINT JACQUES",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,10.2,3.2,7114
0,2013-12-20,"Vélo","Voiture","Blessé Léger",2.388432,48.855412,"Vendredi",20,"Decembre",2013,10,"08H-12H","149, RUE DE CHARONNE",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11,6.1,7114
0,2013-12-20,"Voiture","Voiture","Blessé Léger",2.398732,48.863043,"Jeudi",19,"Decembre",2013,20,"20H-00H","ANGLE, RUE DES PYRENEES","1_75120_11634","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11,6.1,7114
0,2013-12-20,"Deux Roues 50-125","Deux Roues 50-125","Aucun Blessé",2.343879,48.844627,"Jeudi",19,"Decembre",2013,15,"12H-16H","82, BOULEVARD SAINT MARC","1_75105_7379","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11,6.1,7114
0,2013-12-20,"Deux Roues 50-125","Aucun","Blessé Léger",2.332838,48.883125,"Vendredi",20,"Decembre",2013,2,"00H-04H","41, RUE PIERRE FONTAINE",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11,6.1,7114
0,2013-12-20,"Deux Roues 50-125","Aucun","Blessé Léger",2.33018,48.884904,"Vendredi",20,"Decembre",2013,3,"00H-04H","4, RUE CAULAINCOURT",NA,"2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11,6.1,7114
0,2013-12-20,"Deux Roues 50-125","Aucun","Blessé Léger",2.387449,48.825743,"Vendredi",20,"Decembre",2013,1,"00H-04H","QUAI D IVRY","1_75113_10446","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11,6.1,7114
0,2013-12-20,"Deux Roues > 125","Aucun","Blessé Hospitalisé",2.358801,48.87972,"Jeudi",19,"Decembre",2013,21,"20H-00H","168, RUE LA FAYETTE","1_75110_7980","2013 Q4","Decembre 2013",4.1,9.4,47.2,112.6,11,6.1,7114
0,2013-02-20,"Voiture","Aucun","Blessé Léger",2.338453,48.868549,"Mercredi",20,"Février",2013,8,"08H-12H","62, RUE DE RICHELIEU","1_75102_5705","2013 Q1","Février 2013",1.3,6,37.4,64.6,8,3.7,7114
0,2013-02-20,"Deux Roues 50-125","Voiture","Blessé Léger",2.401832,48.875843,"Mardi",19,"Février",2013,20,"20H-00H","268, RUE DE BELLEVILLE",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,8,3.7,7114
0,2013-02-20,"Deux Roues 50-125","Aucun","Blessé Léger",2.386114,48.883262,"Mercredi",20,"Février",2013,10,"08H-12H","93 BIS, RUE MANIN",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,8,3.7,7114
0,2013-02-20,"Deux Roues > 125","Aucun","Aucun Blessé",2.306997,48.873413,"Mardi",19,"Février",2013,12,"12H-16H","102, AVENUE DES CHAMPS E","1_75108_2695","2013 Q1","Février 2013",1.3,6,37.4,64.6,8,3.7,7114
0,2013-02-20,"Poids Lourd","Vélo","Aucun Blessé",2.386127,48.863782,"Mercredi",20,"Février",2013,8,"08H-12H","81, BOULEVARD DE MENILMO","1_75111_10294","2013 Q1","Février 2013",1.3,6,37.4,64.6,8,3.7,7114
0,2013-02-20,"Voiture","Voiture","Blessé Léger",2.379968,48.840217,"Mercredi",20,"Février",2013,2,"00H-04H","ECHANGEUR BERCY",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,8,3.7,7114
0,2013-09-01,"Voiture","Deux Roues > 125","Aucun Blessé",2.350088,48.849984,"Samedi",31,"Août",2013,20,"20H-00H","100, BOULEVARD SAINT GER","1_75105_6223","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,20.8,13.7,7114
0,2013-09-01,"Deux Roues 50-125","Deux Roues 50-125","Blessé Léger",2.335672,48.874174,"Dimanche",1,"Septembre",2013,11,"08H-12H","43, RUE DE PROVENCE","1_75109_5353","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,20.8,13.7,7114
0,2013-09-01,"Voiture","Voiture","Blessé Léger",2.298636,48.877994,"Samedi",31,"Août",2013,13,"12H-16H","PLACE DES TERNES","1_75108_2313","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,20.8,13.7,7114
0,2013-09-01,"Deux Roues 50-125","Voiture","Blessé Léger",2.345522,48.882488,"Dimanche",1,"Septembre",2013,0,"00H-04H","76, RUE DE DUNKERQUE","1_75109_6518","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,20.8,13.7,7114
0,2013-09-01,"Deux Roues > 125","Voiture","Blessé Léger",2.290512,48.88564,"Dimanche",1,"Septembre",2013,8,"08H-12H","BPI TERNES CHAMPERRET",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,20.8,13.7,7114
0,2013-09-01,"Voiture","Voiture","Aucun Blessé",2.28288,48.863241,"Samedi",31,"Août",2013,12,"12H-16H","AVENUE GEORGES MANDEL","1_75116_1102","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,20.8,13.7,7114
0,2013-09-01,"Deux Roues 50-125","Aucun","Blessé Léger",2.357841,48.875406,"Dimanche",1,"Septembre",2013,11,"08H-12H","72, BOULEVARD DE STRASBO","1_75110_7881","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,20.8,13.7,7114
0,2013-09-01,"Voiture","Aucun","Aucun Blessé",2.329727,48.849856,"Dimanche",1,"Septembre",2013,10,"08H-12H","87, RUE DE RENNES","1_75106_4850","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,20.8,13.7,7114
0,2013-09-01,"Deux Roues 50-125","Voiture","Aucun Blessé",2.294003,48.864458,"Dimanche",1,"Septembre",2013,7,"04H-08H","AVENUE DU PRESIDENT WILS",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,20.8,13.7,7114
0,2013-09-01,"Vélo","Voiture","Aucun Blessé",2.319954,48.8616,"Samedi",31,"Août",2013,17,"16H-20H","241, BOULEVARD SAINT GER",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,20.8,13.7,7114
0,2013-09-01,"Deux Roues > 125","Voiture","Blessé Léger",2.266513,48.841678,"Samedi",31,"Août",2013,16,"16H-20H","142, AVENUE DE VERSAILLE","1_75116_536","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,20.8,13.7,7114
0,2013-09-01,"Voiture","Aucun","Aucun Blessé",2.412871,48.85054,"Samedi",31,"Août",2013,16,"16H-20H",", RUE MARYSE HILSZ",NA,"2013 Q3","Août 2013",15.8,25.7,37.6,252.7,20.8,13.7,7114
0,2013-09-01,"Vélo","Voiture","Blessé Léger",2.284114,48.844879,"Samedi",31,"Août",2013,22,"20H-00H","115, RUE SAINT CHARLES","1_75115_1368","2013 Q3","Août 2013",15.8,25.7,37.6,252.7,20.8,13.7,7114
0,2013-09-02,"Autobus","Deux Roues 50-125","Aucun Blessé",2.330801,48.841401,"Dimanche",1,"Septembre",2013,13,"12H-16H","INC, BOULEVARD DU MONTPA","1_75114_5505","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-09-02,"Voiture","Deux Roues > 125","Aucun Blessé",2.327157,48.883979,"Dimanche",1,"Septembre",2013,20,"20H-00H","BPI CLICHY ST OUEN",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-09-02,"Voiture","Voiture","Blessé Léger",2.384684,48.834927,"Lundi",2,"Septembre",2013,6,"04H-08H","RUE JOSEPH KESSEL","1_75112_10241","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-09-02,"Voiture","Voiture","Aucun Blessé",2.321948,48.866811,"Lundi",2,"Septembre",2013,0,"00H-04H","PLACE DE LA CONCORDE","1_75108_4128","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-09-02,"Deux Roues > 125","Aucun","Blessé Léger",2.368912,48.86467,"Dimanche",1,"Septembre",2013,15,"12H-16H","33, BOULEVARD VOLTAIRE","1_75111_8834","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-09-02,"Deux Roues 50-125","Aucun","Blessé Léger",2.403097,48.836589,"Dimanche",1,"Septembre",2013,21,"20H-00H","256, AVENUE DAUMESNIL","1_75112_11608","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-09-02,"Deux Roues 50-125","Aucun","Blessé Léger",2.318061,48.875122,"Dimanche",1,"Septembre",2013,19,"16H-20H","122, BOULEVARD HAUSSMANN",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-09-02,"Voiture","Deux Roues > 125","Aucun Blessé",2.327157,48.883979,"Dimanche",1,"Septembre",2013,19,"16H-20H","BPI CLICHY ST OUEN",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-07-11,"Voiture","Aucun","Aucun Blessé",2.356658,48.86098,"Mercredi",10,"Juillet",2013,17,"16H-20H","04, RUE DE BRAQUE",NA,"2013 Q3","Juillet 2013",17.5,28.3,47.8,306.4,22.2,13.2,7114
0,2013-09-02,"Voiture","Deux Roues > 125","Aucun Blessé",2.324894,48.827103,"Lundi",2,"Septembre",2013,11,"08H-12H","BPI ORLEANS CHATILLON",NA,"2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-09-02,"Voiture","Deux Roues 50-125","Aucun Blessé",2.302458,48.891147,"Dimanche",1,"Septembre",2013,21,"20H-00H","AVENUE DE LA PORTE D ASN","1_75117_2543","2013 Q3","Septembre 2013",13.6,21.5,49.5,154.2,23.9,14.3,7114
0,2013-02-21,"Deux Roues 50-125","Aucun","Aucun Blessé",2.317359,48.892366,"Jeudi",21,"Février",2013,9,"08H-12H","174, AVENUE DE CLICHY","1_75117_3720","2013 Q1","Février 2013",1.3,6,37.4,64.6,3.2,-0.4,7114
0,2013-02-21,"Vélo","Aucun","Blessé Léger",2.36335,48.875436,"Jeudi",21,"Février",2013,8,"08H-12H","117, QUAI DE VALMY",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,3.2,-0.4,7114
0,2013-02-22,"Voiture","Voiture","Aucun Blessé",2.271958,48.844444,"Jeudi",21,"Février",2013,13,"12H-16H","VOIE GEORGES POMPIDOU",NA,"2013 Q1","Février 2013",1.3,6,37.4,64.6,1.5,-1.4,7114
